person_age,person_emp_length,loan_int_rate,loan_percent_income,cb_person_default_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status,has_credit_history
37,5.0,10.99,0.16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
37,21.0,15.57,0.46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
43,2.0,5.79,0.15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
43,3.0,12.84,0.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
41,7.0,6.91,0.2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
42,3.0,10.14,0.16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
37,1.0,13.48,0.16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
47,2.0,10.99,0.18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
36,2.0,10.99,0.16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
41,5.0,13.35,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
36,5.0,13.47,0.16,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
39,19.0,6.91,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
41,6.0,13.23,0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
36,12.0,7.88,0.25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
38,0.0,10.99,0.15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
38,9.0,7.51,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
36,0.0,15.31,0.16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
36,6.0,7.51,0.23,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
41,6.0,6.03,0.14,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
36,1.0,15.31,0.15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
37,4.0,12.73,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
45,1.0,16.07,0.14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
43,1.0,10.37,0.13,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
44,4.0,10.99,0.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
40,1.0,14.59,0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
39,3.0,9.88,0.13,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
40,3.0,11.48,0.13,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
39,6.0,7.49,0.09,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
38,2.0,14.96,0.1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
43,27.0,9.88,0.17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
44,7.0,7.9,0.08,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
38,9.0,16.35,0.27,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,0.0,11.48,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
43,0.0,10.59,0.22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
46,1.0,10.99,0.18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
39,0.0,11.83,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
36,2.0,13.92,0.13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
49,7.0,13.48,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,0.0,10.59,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
40,1.0,8.94,0.2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
40,8.0,8.94,0.3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
37,15.0,9.32,0.08,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
39,20.0,7.68,0.12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
37,17.0,9.32,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
37,0.0,10.99,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
40,5.0,9.63,0.2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
47,9.0,15.99,0.24,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
37,19.0,15.21,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
36,1.0,14.93,0.19,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
37,2.0,14.65,0.21,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
44,11.0,8.63,0.2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
46,1.0,11.72,0.08,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,1.0,10.36,0.21,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
43,6.0,9.64,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
39,9.0,11.14,0.21,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
36,3.0,6.62,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
36,8.0,9.63,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
40,6.0,9.76,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
44,0.0,10.0,0.19,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
41,7.0,10.99,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
39,3.0,16.29,0.23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
41,16.0,10.99,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
37,2.0,11.49,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
38,3.0,14.59,0.18,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
38,4.0,15.31,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42,2.0,7.51,0.24,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
40,3.0,8.49,0.13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
42,2.0,9.63,0.13,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
36,2.0,10.25,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
36,3.0,11.12,0.13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
45,2.0,13.48,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
37,6.0,13.57,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
45,7.0,13.22,0.33,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
39,0.0,8.49,0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
37,2.0,7.51,0.1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
38,1.0,11.83,0.12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
38,6.0,7.49,0.2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,2.0,7.51,0.12,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
36,5.0,9.63,0.12,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
39,4.0,7.14,0.09,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
49,1.0,12.21,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
45,8.0,16.29,0.13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
49,4.0,7.49,0.11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
40,5.0,15.31,0.08,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
36,0.0,12.99,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
39,3.0,7.49,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
39,0.0,6.54,0.11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
40,17.0,7.66,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
37,0.0,16.89,0.11,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
43,11.0,7.88,0.08,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
38,3.0,7.88,0.24,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
43,2.0,10.25,0.32,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,7.0,14.65,0.09,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
36,15.0,8.59,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
45,8.0,13.11,0.09,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
44,8.0,10.38,0.09,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
36,9.0,8.0,0.08,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
38,2.0,6.54,0.08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
37,16.0,10.46,0.07,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
36,18.0,7.14,0.06,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
39,1.0,15.27,0.07,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
36,0.0,7.49,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
36,6.0,16.89,0.19,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
46,7.0,13.48,0.06,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
36,13.0,12.98,0.23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,5.0,14.61,0.16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
40,7.0,19.13,0.11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
48,2.0,12.98,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
41,17.0,8.49,0.08,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
45,10.0,5.99,0.06,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
48,9.0,11.14,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
38,17.0,13.49,0.1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
36,16.0,20.11,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
45,8.0,9.91,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,2.0,13.92,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
38,1.0,13.22,0.23,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
37,2.0,13.49,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
39,0.0,7.49,0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,11.0,9.62,0.03,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
42,7.0,16.32,0.23,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
38,3.0,13.49,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
39,3.0,12.53,0.17,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
42,0.0,13.57,0.19,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
36,7.0,7.14,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
46,1.0,18.54,0.17,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
36,3.0,7.49,0.1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
37,6.0,7.49,0.12,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
38,3.0,11.36,0.04,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,10.0,7.91,0.08,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
41,0.0,14.3,0.12,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
40,8.0,10.25,0.19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
40,4.0,7.88,0.13,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
42,0.0,6.99,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
43,0.0,7.29,0.16,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
45,3.0,7.29,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
36,8.0,12.36,0.19,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
43,6.0,7.88,0.23,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
42,3.0,7.66,0.41,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
49,5.0,15.33,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
45,8.0,10.65,0.37,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
42,4.0,11.11,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
36,4.0,10.99,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
36,0.0,12.18,0.3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
49,4.0,18.25,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
39,6.0,16.89,0.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
43,0.0,5.79,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
50,12.0,17.74,0.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
36,6.0,10.59,0.14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,3.0,12.73,0.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
38,10.0,11.83,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
42,6.0,8.9,0.35,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
37,12.0,9.91,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,6.0,15.27,0.36,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
38,7.0,13.49,0.15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
39,17.0,7.9,0.23,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
43,4.0,11.71,0.23,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
43,17.0,16.29,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,0.0,8.59,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
43,27.0,7.49,0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
40,2.0,8.94,0.2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
37,11.0,17.99,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
38,5.0,16.29,0.2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
41,3.0,10.0,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
36,17.0,10.99,0.18,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
37,10.0,15.62,0.2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
37,1.0,11.71,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
39,3.0,15.62,0.09,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,3.0,5.79,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
41,3.0,7.49,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
49,4.0,10.99,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
37,2.0,12.84,0.21,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
42,25.0,10.74,0.15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
38,5.0,10.36,0.23,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
38,12.0,8.88,0.06,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
47,21.0,14.35,0.11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
41,0.0,16.49,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
36,2.0,14.72,0.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
37,0.0,10.75,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,1.0,11.49,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
38,3.0,10.62,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
43,2.0,10.99,0.37,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
36,3.0,13.48,0.06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
49,0.0,10.62,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
41,6.0,8.9,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
36,0.0,10.37,0.41,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
38,6.0,13.92,0.18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
39,9.0,10.62,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
38,8.0,14.46,0.28,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
43,5.0,9.88,0.19,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
41,6.0,12.21,0.31,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
37,1.0,9.96,0.16,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
36,3.0,7.14,0.16,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
42,0.0,9.32,0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
36,1.0,15.62,0.17,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
38,4.0,16.35,0.16,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
47,2.0,11.89,0.15,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
44,4.0,14.22,0.14,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
41,0.0,13.49,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
40,19.0,9.88,0.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
44,3.0,11.86,0.38,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
37,5.0,11.26,0.26,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
43,13.0,15.31,0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
38,0.0,11.11,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
37,5.0,10.39,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,4.0,7.29,0.12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
42,11.0,13.23,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
41,12.0,7.49,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
47,9.0,15.58,0.1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
45,3.0,14.59,0.14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
41,20.0,6.62,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,4.0,9.99,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
40,25.0,14.65,0.09,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
48,5.0,6.62,0.19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
44,18.0,11.26,0.17,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
36,5.0,9.32,0.15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
37,0.0,12.99,0.12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
44,13.0,13.48,0.08,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,3.0,14.11,0.22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
36,4.0,7.51,0.11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
37,11.0,12.73,0.26,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
39,5.0,9.88,0.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
38,8.0,5.99,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
37,0.0,13.61,0.16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
44,0.0,16.77,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
48,1.0,10.62,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
37,0.0,17.14,0.5,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
44,28.0,10.99,0.04,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
42,6.0,10.99,0.44,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
38,4.0,13.48,0.43,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
39,4.0,10.37,0.22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
36,20.0,11.86,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
37,5.0,9.76,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
43,3.0,16.77,0.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
37,5.0,16.29,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
42,4.0,6.99,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
39,4.0,13.99,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
38,11.0,7.9,0.12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
42,1.0,14.84,0.39,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
45,17.0,8.49,0.38,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
36,1.0,15.31,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
37,0.0,19.03,0.38,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
37,6.0,9.99,0.49,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
45,0.0,19.47,0.17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
38,6.0,10.99,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
46,15.0,13.49,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
39,1.0,13.49,0.24,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
50,5.0,11.49,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
37,7.0,9.25,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
43,9.0,6.99,0.07,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
37,20.0,7.29,0.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
38,8.0,7.51,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
43,2.0,12.61,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
42,2.0,7.51,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
39,2.0,15.7,0.33,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
38,8.0,14.22,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
40,1.0,8.94,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,0.0,6.91,0.32,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
36,2.0,9.63,0.11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
40,13.0,16.77,0.32,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
42,5.0,11.71,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
42,5.0,10.38,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
37,4.0,13.79,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
40,1.0,10.0,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
37,0.0,5.99,0.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
44,4.0,15.31,0.21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
36,1.0,10.99,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
